PRUEBA,PRECIO
9162/85,557.79
9163,740.61
9164/85,1443.49
9165/85,1443.49
9166/85,1312.29
9167/85,1615.73
9168/85,1574.47
9169/85,1481.21
9170/85,1346.48
9171/85,1574.47
9172,2334.38
9174,731.07
9175Pol,967.62
9176/85,680.91
9177,3656.18
9178Pol,11755.15
9178Vit,21080.88
9179,858.33
9180Pol,9281.59
9181/85,1615.73
9182/85,1615.73
9183/85,1615.73
9184/85,1727.04
9185Pol,2073.77
9186,538.72
9186Vit,2764.96
9187/85,1422.35
9188,654.58
9189/85,680.91
9190,523.38
9191Vit,6194.36
9192Pol,1451.65
9192Vit,2764.96
9193Pol,1093.13
9193Vit,1900.91
9194,2866.44
9194Pol,3508.46
9195,3165.15
9196Vit,5023.73
9197/85,1060.84
9198,711.79
9199/85,842.59
9200,654.58
9201,1319.53
9202Pol,1382.37
9202Vit,4147.54
9203Pol,1805.81
9203Vit,3611.84
9204Pol,1004.32
9204Vit,1382.37
9205Pol,1036.88
9205Vit,2073.77
9206,563.79
9207,1275.38
9207Pol,2820.11
9208Pol,1295.30
9209,13715.57
9209Sil,21552.94
9211Vit,7366.16
9212Pol,4823.51
9213Vit,10078.50
9214,1282.01
9215,1170.09
9216/85,1346.48
9217,1188.12
9218Pol,8720.95
9219,2704.15
9220,1842.91
9221,4165.69
9222,919.69
9223,934.40
9224Pol,6606.33
9225Pol,967.62
9226,538.72
9227/85,1615.73
9228/85,1727.04
9229,1346.90
9230,613.54
9231Vit,5879.06
9232,960.54
9233,788.70
9234,4094.58
9235,538.72
9236Vit,2079.64
9237Vit,2079.64
9238,698.33
9239,500.57
9240,550.32
9241Pol,2768.65
9241Vit,4153.20
9242,1875.02
9243/85,1727.04
9244/85,863.73
9245Pol,2852.89
9245Vit,4787.50
9246Pol,3456.36
9246Vit,7307.05
9247,993.07
9248,557.79
9249Pol,7515.53
9249Vit,19828.96
9250,2103.88
9251,538.72
9252/85,1585.06
9253,578.73
9254,395.91
9255,696.04
9256,791.18
9257,1718.55
9258Pol,1382.37
9259,740.61
9260Pol,2073.77
9261/85,807.96
9262Pol,14479.54
9263,2907.71
9264Pol,1209.74
9265,6273.70
9266,2624.13
9267Pol,1670.96
9268Pol,1245.77
9268Vit,2898.06
9269Pol,1385.62
9269Vit,2073.77
9270Vit,6863.90
9271Pol,2630.35
9271Vit,3110.67
9272Pol,760.46
9273,1039.29
9274Pol,1894.64
9276,902.70
9277,885.49
9278Pol,2944.99
9278Vit,4320.39
9279,2328.37
9280,1578.21
9280Pist,1051.10
9281,12718.93
9282,1229.56
9283Pol,1036.88
9283Vit,2764.96
9284,558.41
9285,1334.05
9285Pol,2794.93
9286,1138.59
9287Pol,1760.64
9288Pol,1512.00
9288Vit,3023.58
9289,692.93
9290,2031.96
9291,2095.77
9292,1862.83
9293,1377.99
9294,746.62
9295,1083.44
9296,874.29
9297,550.54
9298,550.32
9299,874.29
9300,1131.53
9301,884.87
9302,746.62
9303,679.45
9304,772.32
9305,1280.97
9306,419.74
9307,581.42
9308,746.62
9309,571.68
9310,518.83
9311,746.62
9312,459.12
9313,804.45
9314,504.31
9315,857.93
9316,696.04
9317,623.28
9318,582.66
9319,395.91
9320,546.39
9321,618.11
9322,427.21
9323,528.76
9324,623.28
9325,747.24
9326,427.21
9327,473.62
9328,562.13
9329,669.93
9330,811.90
9331,596.97
9332,446.28
9333,473.62
9334,589.08
9335,596.97
9336,446.28
9337,623.28
9338,747.24
9339,962.19
9340,804.45
9341,669.50
9342,1187.72
9343,623.49
9344,446.28
9345,747.24
9346,596.97
9347,623.28
9348,473.62
9349,902.70
9350,617.48
9351,516.33
9352,660.80
9353,934.40
9354,807.96
9355,746.62
9355Sil,1209.74
9356,473.62
9357,623.28
9358,807.96
9359,753.87
9360,685.06
9361,1035.14
9362,623.28
9363,854.61
9364,1179.21
9365,639.26
9366,763.62
9367,857.93
9368,651.49
9369,1514.59
9370,746.62
9371,1308.76
9372,1035.14
9373,500.57
9374,939.59
9375,1575.73
9376,645.06
9377,807.96
9378,1035.14
9379,700.40
9380,902.70
9381,1266.47
9382,746.62
9383,1447.01
9384,884.87
9385,1112.48
9386,746.62
9387,884.87
9388,1253.82
9389,753.87
9390,884.87
9391,596.97
9392,1385.65
9393,1145.62
9394,1204.71
9395,660.80
9396,962.19
9397,1204.71
9398,746.62
9399,807.96
9400,990.80
9401,1443.70
9402,623.28
9403,807.96
9404,1282.01
9405,1204.71
9406,669.93
9407,884.87
9408,1035.14
9409,1315.17
9410,669.50
9411,884.87
9412,1277.67
9413,990.80
9414,1585.06
9415,1937.01
9416,961.98
9417,747.24
9418,1112.48
9419,854.61
9420,962.19
9421,763.62
9422,1071.42
9423,824.77
9424,854.61
9425,1112.27
9426,807.96
9427,669.93
9428,961.98
9429,2703.74
9430,746.62
9431,1035.14
9432,962.19
9433,924.68
9434,859.79
9435,962.19
9436,1346.90
9437,746.62
9438,939.59
9439,1154.76
9440,669.50
9441,1112.27
9442,807.96
9443,1007.38
9444,837.21
9445,812.53
9446,1035.14
9447,746.62
9448,700.40
9449,747.24
9450,1112.27
9451,884.87
9452,617.48
9453,962.19
9454,890.67
9455,746.62
9456,1035.14
9457,939.59
9458,867.67
9459,1035.14
9460,1112.27
9461,925.49
9462,696.04
9463,659.98
9464,1371.77
9465/85,1440.79
9466,3958.60
9467,571.68
9468/85,803.82
9469,527.93
9470,518.83
9471,1991.53
9472,746.62
9473,1514.59
9474,705.38
9475Pol,1131.77
9475Vit,3018.36
9476,571.68
9477,1162.43
9478Pol,1354.58
9479/85,641.12
9480Pol,1768.45
9481Pol,1091.39
9481Vit,2073.77
9482Pol,2909.36
9483Pol,5273.48
9485Pol,2783.19
9486,1642.68
9487Vit,2239.91
9488/85,677.18
9489/85,677.39
9490/85,677.39
9491/85,677.39
9492/85,931.50
9493/85,785.59
9494/85,625.14
9495/85,727.96
9496/85,677.39
9497/85,616.04
9498,534.58
9499,669.93
9500Pol,725.94
9501Pol,817.35
9502Pol,968.06
9503,754.29
9504Pol,2679.17
9505,924.68
9506,1316.83
9507,1154.96
9508Vit,6866.70
9509/85,914.72
9510/85,665.78
9511/85,666.39
9512/85,615.83
9513/85,1210.09
9514/85,703.71
9515/85,753.87
9516Vit,2112.86
9517/85,839.07
9518/85,919.69
9519/85,719.26
9520,1640.62
9521/85,584.95
9522/85,683.60
9523/85,615.83
9524,615.83
9525/85,700.19
9526/85,953.07
9527/85,1040.33
9528/85,740.81
9529/85,776.66
9530,737.71
9531Pol,1472.26
9531Sil,1178.45
9532Pol,1472.26
9532Sil,1627.76
9533,983.33
9534Vit,4066.99
9535Pol,8201.26
9536,2452.92
9537,1967.07
9538,1735.55
9539,1855.76
9540,1015.67
9541,815.01
9542,720.28
9543,1204.71
9544,1443.70
9545,899.80
9546,2288.96
9547,1260.04
9548,1260.04
9549,1858.24
9550,958.66
9551,958.66
9552,5219.03
9554,837.21
9555,1173.60
9556Vit,3880.46
9557,3435.83
9558,6048.80
9559,6334.42
9560,807.96
9561,679.66
9562,679.66
9563,924.68
9564,700.40
9565,894.00
9566,1764.98
9567,1260.44
9568,622.45
9569,846.73
9570,1058.78
9571,614.37
9572/85,853.98
9573,605.25
9574,756.15
9575,1026.23
9576,1192.67
9577,655.21
9578,605.25
9579,958.25
9580,832.22
9581/85,853.98
9582,1151.42
9583/85,610.22
9584,1054.21
9585,1134.43
9586Pol,2092.24
9586Vit,4184.66
9587Pol,2092.24
9587Vit,4184.66
9588,1689.32
9589,1134.43
9590,721.33
9591,2571.07
9592,1158.89
9593,958.25
9594,677.18
9595,1159.72
9596,2210.44
9598,655.21
9599,554.88
9600,756.15
9601,706.20
9602,602.35
9603,1260.44
9604,1462.35
9605,1411.77
9606Vit,2435.96
9607Vit,2419.27
9608Vit,6193.73
9609Vit,8122.24
9610,1054.21
9611,732.11
9612,1134.43
9613Pol,1188.46
9615Vit,6550.55
9616Vit,13655.20
9620,882.18
9621,1858.24
9622,1192.67
9623Vit,2834.01
9624,1552.94
9625Vit,2496.34
9626,3277.67
9627,806.52
9628Vit,5493.66
9629,1026.23
9630/85,1745.09
9631/85,1311.66
9632,3466.52
9633,1331.13
9634,1664.03
9635/85,1109.15
9636,494.98
9637,641.12
9638,1858.24
9639,1311.04
9640Vit,2073.77
9641,781.44
9642,1789.63
9643,1303.79
9644,1026.23
9646Vit,16019.81
9647/85,970.48
9648Vit,1866.62
9649Vit,3180.81
9650,2385.14
9651Vit,10127.87
9652Pol,2731.07
9653Pol,2498.29
9654Vit,6190.00
9655,707.24
9656Vit,5184.46
9657,2144.72
9658,1973.48
9658Pol,2677.22
9661,604.02
9662,1858.45
9663Vit,10044.26
9664Vit,5845.45
9665Pol,2738.69
9666,16945.56
9667,2562.79
9668,776.47
9669Vit,9626.03
9670Vit,4619.39
9671Vit,8857.28
9672Vit,2855.76
9673Vit,3867.23
9674Vit,3130.65
9675Vit,8654.69
9676Vit,2796.67
9677Vit,2419.27
9678Vit,1797.34
9679,2521.14
9680,4049.61
9681,804.45
9682Pol,4880.42
9684Vit,5704.92
9685Pol,6236.10
9686,1815.34
9687,4008.97
9688Vit,1728.08
9689,1869.86
9690,2521.54
9691,1057.96
9692,1260.44
9693,1512.92
9694,1588.60
9694Pol,2905.02
9695,1159.72
9696/85,804.24
9697,4305.58
9698,1584.64
9699,4454.19
9700,3176.74
9701,2636.17
9702,900.22
9703,1461.32
9704,1324.10
9705,582.66
9706,582.66
9707,582.66
9708,1187.49
9709,2034.65
9710,1408.04
9711,1369.08
9712,753.87
9713,7070.26
9714,5797.58
9715/85,639.66
9716,1759.59
9717,1250.92
9719,2276.13
9720,1513.34
9721Pol,2933.90
9722Pol,2381.45
9723Pol,2381.45
9724Pol,1561.95
9725,3308.97
9726/85,610.22
9727,1554.80
9728Pol,2163.02
9729,2329.58
9730Pol,1830.58
9731/85,777.70
9732/85,873.47
9733,582.45
9734,1641.43
9735Pol,3439.00
9736Pol,2205.80
9737,847.14
9738Pol,1552.83
9739,607.11
9740,688.57
9741,688.17
9742Pol,1330.90
9743Vit,2440.53
9744,1341.92
9745/85,960.94
9746Pol,3513.68
9747,2566.95
9750,3097.35
9751,2912.03
9752,2515.11
9753,2515.11
9754,2154.25
9755,6830.02
9756,1929.77
9757,1688.50
9758,1188.12
9759,1143.55
9760,1191.65
9761,767.56
9762,4153.65
9763,2975.67
9764,4659.41
9765,2699.60
9766/85,873.47
9767Pol,5458.05
9768Pol,3292.00
9769Vit,18122.49
9771Vit,3456.36
9772,1571.37
9773,5622.17
9774,529.39
9775,1135.47
9777Pol,1996.66
9778,1572.62
9779,1603.71
9780,555.72
9781,558.41
9782,395.91
9783,529.39
9784,529.39
9785,662.24
9786,635.09
9787,659.98
9788,873.47
9789,635.09
9790,635.09
9791,688.17
9792,863.73
9793,626.81
9794,688.17
9795,688.17
9796,700.40
9797,704.95
9798,714.48
9799,593.86
9800,2263.69
9801,2795.75
9802Vit,1728.08
9803,3407.01
9804,1336.12
9805,841.76
9806,1187.49
9807/85,646.50
9808,1090.07
9809/85,814.61
9810/85,882.59
9811/85,916.79
9812/85,776.05
9813,953.28
9814,729.42
9815,749.10
9816Vit,4535.39
9817,1250.92
9818/85,882.59
9819,6451.11
9820/85,588.04
9821,1580.07
9822,1336.34
9824/85,898.13
9825Pol,1385.85
9825Vit,1728.08
9826Vit,2695.91
9827Pol,1244.26
9828Tef,12323.92
9829,956.79
9830Vit,12323.92
9831Vit,4838.73
9832,2939.41
9833,534.58
9834,1064.78
9835/85,764.24
9836,2394.68
9837,2405.28
9838,2204.62
9840,4886.57
9841,1083.23
9842,1135.04
9843,1737.00
9844,2939.80
9845,1737.00
9846Pol,3079.37
9847Vit,3629.20
9848,1154.34
9849,783.09
9850Vit,3663.75
9851Vit,4815.30
9852Pol,1231.66
9853Vit,1679.66
9854,1443.28
9855,1583.61
9856,700.19
9857Pol,1140.46
9858Vit,2519.80
9859Vit,2519.80
9860,1250.73
9861,1474.78
9862Pol,10015.40
9863,2304.94
9864/85,711.39
9865,534.58
9866/85,646.50
9867/85,776.05
9868Vit,3880.04
9870Vit,5460.81
9871Pol,2148.68
9872Vit,5627.43
9873/85,675.94
9874,1263.98
9875,774.80
9876,576.23
9877,686.52
9878,3480.00
9878Pist,2197.57
9879,624.12
9880,804.45
9881Vit,4527.36
9882Vit,2659.86
9883,1901.99
9884,1329.27
9884Pol,1946.73
9885,1481.63
9885Pol,2540.20
9886,727.34
9886Pol,1143.08
9887Vit,3512.39
9888Vit,4233.09
9889,792.43
9890Vit,4802.07
9891Vit,1728.08
9892,2365.03
9893,6496.10
9894,2918.48
9895,1231.85
9896,3833.39
9897Vit,4309.78
9898Vit,3175.58
9899Vit,2980.59
9900,2268.86
9901/85,794.90
9902Pol,2863.10
9903,2445.05
9904,3112.71
9905Pol,1419.27
9906Pol,2015.58
9907Pol,1209.74
9908,1182.32
9909,1084.07
9910Vit,1861.83
9911Vit,2073.77
9912Vit,2060.75
9913Vit,3359.29
9914,834.92
9915,886.95
9916Pol,1965.42
9917Pol,2322.83
9918Pol,3508.47
9919,1426.08
9920Pol,3333.65
9921Vit,6221.31
9922Vit,9770.85
9923Vit,1604.96
9924Vit,1604.96
9925Vit,5633.05
9926Vit,5020.93
9927Pol,4542.55
9928,1263.78
9929Vit,5583.75
9930Pol,1997.98
9931Pol,1140.46
9932Pol,1935.47
9933Vit,2647.91
9934,1833.79
9935,1905.10
9936,4127.55
9937,4556.57
9938,1655.12
9939,863.52
9940/85,662.67
9941,873.26
9942/85,939.18
9943,671.58
9944Vit,15004.17
9945Vit,8692.88
9946Tef,19713.18
9947Tef,24160.20
9948Vit,18818.25
9949,5483.10
9950/85,868.28
9951/85,690.24
9952/85,897.32
9953Pol,13422.22
9954Pol,1893.99
9954Vit,3948.64
9955,1192.67
9956,577.06
9957,819.18
9958/85,1114.32
9959Pol,1305.72
9960Vit,4353.86
9961Vit,5875.58
9962/85,906.84
9963/85,1072.88
9964,1327.41
9965,692.93
9966,700.81
9967,1841.05
9968,1742.38
9969,1192.46
9970,2280.05
9971,1070.17
9972/85,990.36
9973Pol,1607.56
9974,5097.60
9975,899.58
9976,1131.53
9977/85,1078.68
9978/85,1027.29
9979,2257.24
9980,621.22
9981,952.24
9982,6619.41
9982Vit,13716.41
9983,1398.10
9984,3261.73
9985Vit,3078.51
9986,4518.85
9987,2273.83
9988,621.22
9989,492.08
9990Vit,3018.36
9991/85,633.86
9992,1081.79
9993,600.27
9994/85,693.34
9995Pol,1728.08
9995Vit,2452.27
9996,480.27
9997Pol,1382.37
9998Vit,1572.16
9999Vit,14398.36
,0.00
,0.00
,0.00
,0.00
,0.00
,0.00
,0.00
,0.00
